DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram,BATTERY_Type,BATTERY_Capacity,MAIN_CAM_1_Module,MAIN_CAM_1_Video
IPS,5.0,1080.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,4100.0,1,1080
IPS,6.4,1080.0,2040.0,android 6,no,268435456.0,6291456.0,Li-Ion,4400.0,1,4K
OLED,5.7,1080.0,1920.0,android 6,no,134217728.0,6291456.0,Li-Ion,4070.0,1,4K
IPS,5.7,1080.0,1920.0,android 6,no,134217728.0,6291456.0,Li-Ion,3800.0,1,4K
IPS,5.15,1080.0,1920.0,android 6,no,134217728.0,4194304.0,Li-Ion,3200.0,1,4K
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,16777216.0,Li-Po,4100.0,1,1080
OLED,5.5,1080.0,1920.0,android 6,microsdxc,134217728.0,33554432.0,Li-Ion,4050.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,33554432.0,2097152.0,Li-Ion,4100.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,4100.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0,Li-Ion,4100.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,4100.0,1,1080
IPS,6.44,1080.0,1920.0,android 6,microsdxc,134217728.0,16777216.0,Li-Ion,4850.0,1,4K
IPS,5.15,1080.0,1920.0,android 6,no,134217728.0,33554432.0,Li-Po,3000.0,1,4K
IPS,5.0,1080.0,1920.0,android 5,microsdxc,67108864.0,3145728.0,Li-Ion,3260.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Po,4050.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,33554432.0,3145728.0,Li-Ion,4100.0,1,1080
IPS,5.5,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,3100.0,1,1080
IPS,7.9,1536.0,2048.0,android ,no,67108864.0,16777216.0,Li-Po,6190.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,no,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,5.0,1080.0,1920.0,android 5,no,33554432.0,3145728.0,Li-Ion,3080.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdxc,33554432.0,2097152.0,Li-Po,3060.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2200.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2200.0,1,1080
IPS,5.0,1080.0,1920.0,android 5,no,33554432.0,2097152.0,Li-Ion,3120.0,1,1080
IPS,5.7,1440.0,2560.0,android 5,no,67108864.0,4194304.0,Li-Ion,3000.0,1,4K
IPS,5.7,1080.0,1920.0,android 4,no,67108864.0,16777216.0,Li-Ion,3000.0,1,4K
IPS,4.7,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,2200.0,1,Yes
IPS,4.7,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2200.0,1,1080
IPS,5.0,1080.0,1920.0,android 4,no,16777216.0,3145728.0,Li-Ion,3080.0,1,4K
IPS,5.5,720.0,1280.0,android 4,microsdxc,8388608.0,2097152.0,Li-Po,3100.0,1,1080
IPS,5.0,1080.0,1920.0,android 4,no,67108864.0,16777216.0,Li-Ion,3080.0,1,4K
IPS,7.9,1536.0,2048.0,android 4,microsdxc,67108864.0,16777216.0,Li-Po,6700.0,1,1080
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Po,3200.0,1,1080
IPS,5.0,1080.0,1920.0,android 4,no,67108864.0,16777216.0,Li-Ion,3050.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2000.0,1,1080
IPS,4.5,720.0,1280.0,android 4,no,16777216.0,1048576.0,Li-Ion,2030.0,1,1080
IPS,4.3,720.0,1280.0,android 4,no,33554432.0,2097152.0,Li-Ion,2000.0,1,1080
IPS,4.3,720.0,1280.0,android 4,no,33554432.0,2097152.0,Li-Ion,2000.0,1,1080
TFT,4.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1930.0,1,1080
OLED,6.55,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
IPS,6.58,1080.0,2408.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.58,1080.0,2408.0,android 11,no,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,8388608.0,Li-Po,5160.0,1,4K
IPS,6.5,1080.0,2400.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.5,1080.0,2400.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,4K
IPS,6.7,720.0,1650.0,android 12,microsdxc,268435456.0,33554432.0,Li-Ion,5000.0,1,1080
OLED,6.57,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4160.0,1,4K
OLED,6.39,1080.0,2340.0,android 9,no,67108864.0,6291456.0,Li-Po,3300.0,1,4K
IPS,7.2,1080.0,2310.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,5800.0,1,4K
IPS,7.2,1080.0,2310.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,5800.0,1,4K
IPS,5.15,1080.0,1920.0,android 7,no,134217728.0,6291456.0,Li-Ion,,1,1080
OLED,6.39,1080.0,2340.0,android 9,microsd,134217728.0,6291456.0,Li-Po,3600.0,1,4K
IPS,5.7,1440.0,2560.0,android 4,no,67108864.0,3145728.0,Li-Ion,,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdhc,16777216.0,3145728.0,Li-Ion,2500.0,1,1080
TFT,5.0,480.0,854.0,android 6,microsdhc,8388608.0,1048576.0,Li-Ion,2350.0,1,720
IPS,5.0,720.0,1280.0,android 6,microsdhc,8388608.0,1048576.0,Li-Po,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,2097152.0,Li-Po,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,2097152.0,Li-Ion,4000.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,1048576.0,Li-Po,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Po,2300.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdhc,16777216.0,3145728.0,Li-Po,3200.0,1,1080
IPS,5.0,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Po,2400.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdhc,16777216.0,2097152.0,Li-Po,3200.0,1,1080
IPS,5.0,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2100.0,1,Yes
IPS,5.0,720.0,1280.0,android 5,microsdhc,8388608.0,2097152.0,Li-Po,2100.0,1,Yes
IPS,4.5,480.0,854.0,android 5,microsdhc,8388608.0,1048576.0,Li-Ion,1800.0,1,720
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2920.0,1,1080
IPS,5.0,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Po,2500.0,1,Yes
IPS,5.0,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0,Li-Po,2200.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2500.0,1,Yes
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Po,1820.0,1,Yes
IPS,4.7,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,1800.0,1,720
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2600.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2100.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2500.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2100.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1700.0,1,
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2800.0,1,1080
IPS,4.99,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2500.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,2100.0,1,1080
IPS,4.0,480.0,640.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1500.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1800.0,1,1080
IPS,5.0,1080.0,1920.0,android 4,no,33554432.0,2097152.0,Li-Po,3000.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,1700.0,1,Yes
TFT,5.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,720
IPS,5.0,1080.0,1920.0,android 4,no,33554432.0,2097152.0,Li-Ion,2300.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,1920.0,1,1080
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,
IPS,4.7,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,1800.0,1,Yes
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1900.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Po,2100.0,1,1080
IPS,5.5,540.0,960.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2500.0,1,720
IPS,4.7,720.0,1280.0,Microsoft Windows Phone 8.1,microsdhc,8388608.0,1048576.0,Li-Po,1800.0,1,Yes
IPS,5.0,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2250.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2000.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdxc,4194304.0,1048576.0,Li-Ion,2000.0,1,720
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
IPS,4.7,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,1800.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2250.0,1,1080
IPS,4.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1400.0,1,720
IPS,6.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,3000.0,1,1080
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2250.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1800.0,1,1080
IPS,5.7,1080.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,4000.0,1,1080
IPS,4.3,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1810.0,1,1080
IPS,5.0,480.0,854.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,2000.0,1,720
IPS,7.0,1280.0,800.0,android 4,microsdxc,16777216.0,1048576.0,Li-Ion,4100.0,1,1080
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,1450.0,1,720
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2100.0,1,1080
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2600.0,1,1080
TFT,4.7,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Po,1800.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,524288.0,Li-Po,1900.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,Yes
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2400.0,1,720
IPS,7.0,1280.0,800.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,4000.0,1,720
IPS,8.0,768.0,1024.0,android 4,microsdxc,4194304.0,1048576.0,Li-Ion,4000.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,no,16777216.0,1048576.0,Li-Po,2500.0,1,1080
TFT,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
IPS,4.7,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,1080
TFT,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,2000.0,1,720
TFT,4.7,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1900.0,1,1080
IPS,4.3,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,3.5,320.0,480.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1500.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2100.0,1,1080
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2100.0,1,Yes
IPS,4.5,540.0,960.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2400.0,1,720
IPS,6.52,720.0,1600.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1440
IPS,6.26,720.0,1520.0,android 12,microsdxc,33554432.0,2097152.0,Li-Ion,3700.0,1,1080
IPS,6.1,480.0,1010.0,android 12,microsdxc,33554432.0,2097152.0,Li-Ion,3700.0,1,1080
IPS,5.45,720.0,1440.0,android 12,microsdxc,33554432.0,2097152.0,Li-Ion,2600.0,1,1080
TFT,5.0,480.0,854.0,android 12,microsdxc,16777216.0,2097152.0,Li-Ion,2000.0,1,1080
IPS,6.49,1080.0,2400.0,android 12,microsdhc,268435456.0,6291456.0,Li-Po,5000.0,1,1080
TFT,1.77,128.0,160.0,,microsdhc,131072.0,49152.0,Li-Ion,1000.0,1,Other
IPS,6.52,720.0,1600.0,android 11,microsdxc,67108864.0,2097152.0,Li-Po,5000.0,1,1080
TN,7.0,600.0,1024.0,android 12,microsdxc,33554432.0,2097152.0,Li-Po,2500.0,1,720
IPS,6.1,600.0,1280.0,android 11,microsdhc,33554432.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.45,480.0,960.0,android 11,microsdhc,33554432.0,1048576.0,Li-Ion,2500.0,1,1080
TFT,5.0,480.0,854.0,android 11,microsdxc,16777216.0,1048576.0,Li-Ion,2000.0,1,1080
OLED,4.0,360.0,640.0,android 11,microsdxc,8388608.0,1048576.0,Li-Ion,1350.0,1,720
IPS,6.53,720.0,1600.0,android 11,microsdxc,134217728.0,4194304.0,Li-Ion,5000.0,1,1080
IPS,5.5,720.0,1440.0,android 11,microsdxc,33554432.0,2097152.0,Li-Ion,2600.0,1,1080
IPS,4.95,480.0,960.0,android 10,microsdxc,16777216.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,6.53,720.0,1560.0,android 10,microsdxc,67108864.0,4194304.0,Li-Ion,4000.0,1,1080
TFT,5.0,540.0,960.0,android 10,microsdxc,16777216.0,1048576.0,Li-Ion,2450.0,1,1080
TFT,6.1,720.0,1560.0,android 10,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,1080
TFT,4.0,480.0,800.0,android 10,microsdxc,8388608.0,1048576.0,Li-Ion,1400.0,1,720
IPS,5.45,720.0,1440.0,android 9,microsdxc,16777216.0,2097152.0,Li-Ion,2800.0,1,1080
TFT,5.0,480.0,960.0,android 9,microsdxc,16777216.0,1048576.0,Li-Ion,2000.0,1,1080
TFT,5.0,480.0,960.0,android 8,microsdhc,16777216.0,2097152.0,Li-Ion,2000.0,1,720
TN,5.0,480.0,800.0,android 8,microsdhc,8388608.0,1048576.0,Li-Ion,1400.0,1,1080
TN,5.0,480.0,854.0,android 8,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,5.5,1080.0,1920.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,9000.0,1,1080
TN,4.0,480.0,854.0,android 6,microsdxc,4194304.0,524288.0,Li-Ion,1400.0,1,720
IPS,4.5,480.0,854.0,android 6,microsdhc,8388608.0,1048576.0,Li-Ion,1700.0,1,1080
IPS,5.0,720.0,1280.0,android 6,microsdxc,8388608.0,1048576.0,Li-Ion,2300.0,1,720
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0,Li-Ion,600.0,1,Yes
TFT,5.0,480.0,854.0,android 6,microsdxc,8388608.0,524288.0,Li-Ion,2000.0,1,720
TN,5.0,480.0,854.0,android 6,microsdxc,8388608.0,524288.0,Li-Ion,2000.0,1,720
IPS,4.7,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,1780.0,1,720
IPS,5.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2200.0,1,720
TFT,1.8,128.0,160.0,,microsdhc,131072.0,65536.0,Li-Ion,800.0,1,Yes
IPS,5.5,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2400.0,1,720
IPS,5.5,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Po,3000.0,1,1080
IPS,5.5,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Po,3000.0,1,1080
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0,Li-Ion,600.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1400.0,1,720
TFT,5.0,480.0,854.0,android 5,microsdxc,4194304.0,524288.0,Li-Ion,2000.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1400.0,1,Yes
TFT,3.5,320.0,480.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1300.0,1,Yes
IPS,6.0,720.0,1280.0,android 5,microsdxc,8388608.0,1048576.0,Li-Po,2900.0,1,1080
TFT,5.0,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2100.0,1,Yes
TFT,5.0,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2100.0,1,Yes
TFT,5.0,480.0,854.0,android 5,microsdxc,4194304.0,524288.0,Li-Ion,2000.0,1,480
TFT,4.0,480.0,800.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,1600.0,1,1080
TFT,1.3,240.0,320.0,,microsdhc,8192.0,8192.0,Li-Ion,800.0,1,Yes
TFT,5.0,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2100.0,1,1080
TFT,4.5,480.0,854.0,android 5,microsdxc,8388608.0,1048576.0,Li-Ion,2000.0,1,1080
TFT,3.5,320.0,480.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1100.0,1,480
TFT,2.4,240.0,320.0,,microsdhc,131072.0,65536.0,Li-Ion,1000.0,1,Yes
TFT,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1450.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1400.0,1,480
Color,3.5,320.0,480.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1300.0,1,480
TFT,2.4,240.0,320.0,,no,8192.0,8192.0,Li-Ion,950.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,4096.0,4096.0,Li-Ion,600.0,0,
IPS,5.0,720.0,1280.0,Microsoft Windows 10Microsoft Windows Phone 8.1,microsdxc,8388608.0,1048576.0,Li-Ion,,1,Yes
IPS,5.0,540.0,960.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,2020.0,1,720
IPS,5.0,540.0,960.0,android 4,microsdxc,8388608.0,1048576.0,Li-Ion,2020.0,1,720
TFT,1.8,128.0,160.0,,microsdhc,32768.0,32768.0,Li-Ion,650.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,32768.0,32768.0,Li-Ion,600.0,1,No
TFT,1.8,128.0,160.0,,microsdhc,32768.0,32768.0,Li-Ion,600.0,1,No
IPS,4.7,720.0,1280.0,Microsoft Windows Phone 8.1,microsdxc,8388608.0,1048576.0,Li-Ion,1750.0,1,720
TFT,4.0,480.0,800.0,Microsoft Windows Phone 8.1,microsdxc,4194304.0,524288.0,Li-Ion,1300.0,1,720
IPS,5.0,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,1800.0,1,1080
IPS,5.0,540.0,960.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,2020.0,1,720
IPS,5.0,540.0,960.0,android 4,microsdxc,4194304.0,1048576.0,Li-Po,2020.0,1,720
TFT,5.5,480.0,854.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,2500.0,1,480
IPS,4.5,480.0,854.0,android 4,microsdxc,4194304.0,1048576.0,Li-Po,1500.0,1,1080
IPS,4.7,720.0,1280.0,Microsoft Windows Phone 8.1,microsdxc,8388608.0,1048576.0,Li-Ion,1780.0,1,720
TFT,4.0,480.0,800.0,android 4,microsdxc,4194304.0,524288.0,Li-Po,1400.0,1,480
Color,3.5,320.0,480.0,android 4,microsdxc,524288.0,262144.0,Li-Ion,1300.0,1,480
Color,5.0,480.0,854.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1550.0,1,480
Color,3.5,320.0,480.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1300.0,1,480
IPS,6.0,720.0,1280.0,android 4,microsdxc,4194304.0,1048576.0,Li-Po,3000.0,1,1080
TFT,1.8,128.0,160.0,,microsdhc,32768.0,32768.0,Li-Ion,600.0,1,No
IPS,5.0,720.0,1280.0,android 4,microsdxc,8388608.0,1048576.0,Li-Po,1800.0,1,1080
IPS,4.5,480.0,854.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1800.0,1,720
TFT,7.0,480.0,800.0,android 4,microsdhc,4194304.0,1048576.0,Li-Ion,2500.0,1,1080
Color,3.5,320.0,480.0,android 4,microsdhc,,,Li-Ion,1300.0,1,480
TFT,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2500.0,1,1080
IPS,6.0,540.0,900.0,android 4,microsdxc,4194304.0,1048576.0,Li-Po,2400.0,1,720
IPS,6.0,540.0,900.0,android 4,microsdxc,4194304.0,524288.0,Li-Po,2400.0,1,720
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,480
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1550.0,1,480
IPS,5.0,540.0,960.0,android 4,microsdxc,4194304.0,1048576.0,Li-Ion,2000.0,1,720
IPS,4.5,540.0,960.0,android 4,microsdxc,4194304.0,1048576.0,Li-Po,1500.0,1,720
IPS,4.5,540.0,960.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,1500.0,1,720
IPS,4.0,480.0,800.0,android 4,microsdhc,4194304.0,524288.0,Li-Ion,1400.0,1,720
LCD,3.5,320.0,480.0,android 4,microsdhc,,,Li-Ion,1300.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,65536.0,65536.0,Li-Ion,550.0,1,Yes
IPS,5.0,540.0,960.0,android 4,microsdxc,4194304.0,524288.0,Li-Ion,2000.0,1,720
TFT,7.0,480.0,800.0,android 4,microsdxc,16777216.0,524288.0,Li-Ion,2600.0,1,480
TFT,2.2,176.0,220.0,,microsdhc,65536.0,32768.0,Li-Ion,1000.0,1,Yes
TFT,2.0,220.0,170.0,,microsdhc,131072.0,65536.0,Li-Ion,800.0,1,Yes
TFT,2.0,128.0,160.0,,microsdhc,65536.0,32768.0,Li-Ion,1000.0,1,Yes
TFT,3.5,320.0,480.0,android 4,microsdhc,524288.0,262144.0,Li-Ion,1200.0,1,Yes
TFT,4.0,480.0,800.0,android 2,microsdhc,524288.0,524288.0,Li-Ion,1650.0,1,Yes
TFT,2.0,320.0,240.0,,microsdhc,65536.0,32768.0,Li-Ion,700.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,32768.0,,Li-Ion,700.0,1,Yes
TFT,2.8,240.0,320.0,android 2,microsdhc,524288.0,262144.0,Li-Ion,1000.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,32768.0,32768.0,Li-Ion,550.0,1,No
TFT,1.8,128.0,160.0,,microsdhc,65536.0,32768.0,Li-Ion,550.0,0,
TFT,3.2,320.0,480.0,android 2,microsdhc,524288.0,131072.0,Li-Ion,1100.0,1,Yes
TFT,2.2,220.0,176.0,,microsdhc,65536.0,32768.0,Li-Ion,600.0,1,Yes
TFT,2.0,220.0,176.0,,microsdhc,131072.0,65536.0,Li-Ion,1000.0,1,Yes
TFT,2.2,320.0,240.0,,microsdhc,131072.0,65536.0,Li-Ion,1000.0,1,Yes
TFT,1.8,120.0,160.0,,microsdhc,65536.0,32768.0,Li-Ion,800.0,1,Yes
TFT,1.8,128.0,160.0,,microsdhc,65536.0,,Li-Ion,1000.0,1,Yes
TFT,1.8,120.0,160.0,,microsdhc,65536.0,,Li-Ion,800.0,1,Yes
TFT,1.4,120.0,160.0,,no,16384.0,,Li-Ion,350.0,0,
OLED,5.5,1080.0,1920.0,android 7,no,134217728.0,4194304.0,Li-Po,3300.0,1,1080
OLED,5.0,1080.0,1920.0,android 4,no,33554432.0,2097152.0,Li-Ion,2500.0,1,1080
IPS,4.3,720.0,1280.0,android 4,no,33554432.0,2097152.0,Li-Ion,1800.0,1,1080
IPS,5.45,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Po,4000.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3930.0,1,1080
IPS,5.0,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0,Li-Po,2500.0,1,1080
IPS,5.0,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0,Li-Po,3000.0,1,1080
IPS,4.7,720.0,1280.0,android 5,microsdhc,8388608.0,2097152.0,Li-Po,2000.0,1,1080
IPS,5.2,1080.0,1920.0,android 5,microsdxc,16777216.0,3145728.0,Li-Ion,3000.0,1,1080
